"fecha";"Run Fondo";"nombre_fondo";"nemo_instr";"rut_emisor";"dig_ver_emi";"cod_pais_emi";"tipo_instr";"fecha_venc";"sit_instr";"clas_ries";"cod_gr_emp";"cant_un";"tipo_un";"tir";"valor_par";"valor_rel";"cod_valor";"base_tasa";"tipo_int";"valor_cierre";"cod_mon_liq";"cod_pais_tra";"porc_cap_emi";"porc_tot_act";"porc_act_fon"
2023-01-01;"8248";CORPORATE DOLLAR ;F*CCB-210223;"59203500";"6";CL   ;DPC;2023-02-21;1;N-1;0;5000000;PROM;4.6;;;1;360;RL;4987;PROM;CL;0.0;0.001;0.29
2023-01-01;"8248";CORPORATE DOLLAR ;F*CCB-260423;"59203500";"6";CL   ;DPC;2023-04-26;1;N-1;0;15000000;PROM;5.45;;;1;360;RL;14812;PROM;CL;0.0;0.004;0.861
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-010223;"99500410";"0";CL   ;DPC;2023-02-01;1;N-1;16;8795000;PROM;3.98;;;1;360;RL;8795;PROM;CL;0.0;0.0;0.511
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-010223;"99500410";"0";CL   ;DPC;2023-02-01;1;N-1;16;25000;PROM;5.0;;;1;360;RL;25;PROM;CL;0.0;0.0;0.001
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-050523;"99500410";"0";CL   ;DPC;2023-05-05;1;N-1;16;1921383333;PROM;5.65;;;1;360;RL;18937;PROM;CL;0.0;0.0;1.101
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-050523;"99500410";"0";CL   ;DPC;2023-05-05;1;N-1;16;370000;PROM;5.5;;;1;360;RL;365;PROM;CL;0.0;0.0;0.021
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-050523;"99500410";"0";CL   ;DPC;2023-05-05;1;N-1;16;220000;PROM;5.5;;;1;360;RL;217;PROM;CL;0.0;0.0;0.013
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-070623;"99500410";"0";CL   ;DPC;2023-06-07;1;N-1;16;10000000;PROM;6.0;;;1;360;RL;9794;PROM;CL;0.0;0.0;0.569
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-080223;"99500410";"0";CL   ;DPC;2023-02-08;1;N-1;16;10000000;PROM;4.9;;;1;360;RL;9990;PROM;CL;0.0;0.0;0.581
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-130223;"99500410";"0";CL   ;DPC;2023-02-13;1;N-1;16;10000000;PROM;4.48;;;1;360;RL;9985;PROM;CL;0.0;0.0;0.58
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-160223;"99500410";"0";CL   ;DPC;2023-02-16;1;N-1;16;10000000;PROM;5.0;;;1;360;RL;9979;PROM;CL;0.0;0.0;0.58
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-160223;"99500410";"0";CL   ;DPC;2023-02-16;1;N-1;16;5000000;PROM;5.0;;;1;360;RL;4990;PROM;CL;0.0;0.0;0.29
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-160223;"99500410";"0";CL   ;DPC;2023-02-16;1;N-1;16;5200000;PROM;5.0;;;1;360;RL;5189;PROM;CL;0.0;0.0;0.302
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-170223;"99500410";"0";CL   ;DPC;2023-02-17;1;N-1;16;15000000;PROM;5.3;;;1;360;RL;14965;PROM;CL;0.0;0.0;0.87
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-210223;"99500410";"0";CL   ;DPC;2023-02-21;1;N-1;16;15000000;PROM;5.05;;;1;360;RL;14958;PROM;CL;0.0;0.0;0.869
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-230323;"99500410";"0";CL   ;DPC;2023-03-23;1;N-1;16;10000000;PROM;5.6;;;1;360;RL;9923;PROM;CL;0.0;0.0;0.577
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-240523;"99500410";"0";CL   ;DPC;2023-05-24;1;N-1;16;10000000;PROM;5.85;;;1;360;RL;9821;PROM;CL;0.0;0.0;0.571
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-290323;"99500410";"0";CL   ;DPC;2023-03-29;1;N-1;16;330000;PROM;5.2;;;1;360;RL;327;PROM;CL;0.0;0.0;0.019
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-290323;"99500410";"0";CL   ;DPC;2023-03-29;1;N-1;16;265000;PROM;5.2;;;1;360;RL;263;PROM;CL;0.0;0.0;0.015
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-290323;"99500410";"0";CL   ;DPC;2023-03-29;1;N-1;16;1972888889;PROM;5.5;;;1;360;RL;19562;PROM;CL;0.0;0.0;1.137
2023-01-01;"8248";CORPORATE DOLLAR ;F*CNO-300523;"99500410";"0";CL   ;DPC;2023-05-30;1;N-1;16;20000000;PROM;6.0;;;1;360;RL;19614;PROM;CL;0.0;0.0;1.14
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-020223;"97030000";"7";CL   ;DPC;2023-02-02;1;N-1;21;10000000;PROM;4.7;;;1;360;RL;9999;PROM;CL;0.0;0.0;0.581
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-020223;"97030000";"7";CL   ;DPC;2023-02-02;1;N-1;21;39000000;PROM;5.0;;;1;360;RL;38995;PROM;CL;0.0;0.0;2.266
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-020223;"97030000";"7";CL   ;DPC;2023-02-02;1;N-1;21;4400000;PROM;4.7;;;1;360;RL;4399;PROM;CL;0.0;0.0;0.256
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-030223;"97030000";"7";CL   ;DPC;2023-02-03;1;N-1;21;50000000;PROM;5.0;;;1;360;RL;49986;PROM;CL;0.0;0.0;2.905
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-050523;"97030000";"7";CL   ;DPC;2023-05-05;1;N-1;21;25000000;PROM;5.3;;;1;360;RL;24662;PROM;CL;0.0;0.0;1.433
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-070223;"97006000";"6";CL   ;DPC;2023-02-07;1;N-1;13;25000000;PROM;5.0;;;1;360;RL;24979;PROM;CL;0.0;0.0;1.452
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-080223;"97006000";"6";CL   ;DPC;2023-02-08;1;N-1;13;25000000;PROM;5.0;;;1;360;RL;24976;PROM;CL;0.0;0.0;1.452
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-090223;"97006000";"6";CL   ;DPC;2023-02-09;1;N-1;13;25000000;PROM;5.0;;;1;360;RL;24972;PROM;CL;0.0;0.0;1.451
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-100223;"97006000";"6";CL   ;DPC;2023-02-10;1;N-1;13;25000000;PROM;5.0;;;1;360;RL;24969;PROM;CL;0.0;0.0;1.451
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-150223;"97006000";"6";CL   ;DPC;2023-02-15;1;N-1;13;30000000;PROM;5.0;;;1;360;RL;29942;PROM;CL;0.0;0.0;1.74
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-160223;"97006000";"6";CL   ;DPC;2023-02-16;1;N-1;13;30000000;PROM;5.0;;;1;360;RL;29938;PROM;CL;0.0;0.0;1.74
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-160223;"97006000";"6";CL   ;DPC;2023-02-16;1;N-1;13;20000000;PROM;4.76;;;1;360;RL;19960;PROM;CL;0.0;0.0;1.16
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-170223;"97006000";"6";CL   ;DPC;2023-02-17;1;N-1;13;10000000;PROM;5.0;;;1;360;RL;9978;PROM;CL;0.0;0.0;0.58
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-170223;"97006000";"6";CL   ;DPC;2023-02-17;1;N-1;13;20000000;PROM;4.76;;;1;360;RL;19958;PROM;CL;0.0;0.0;1.16
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-200223;"97006000";"6";CL   ;DPC;2023-02-20;1;N-1;13;25000000;PROM;5.0;;;1;360;RL;24934;PROM;CL;0.0;0.0;1.449
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-210223;"97006000";"6";CL   ;DPC;2023-02-21;1;N-1;13;25000000;PROM;5.0;;;1;360;RL;24931;PROM;CL;0.0;0.0;1.449
2023-01-01;"8248";CORPORATE DOLLAR ;F*BCI-300523;"97006000";"6";CL   ;DPC;2023-05-30;1;N-1;13;25000000;PROM;5.4;;;1;360;RL;24565;PROM;CL;0.0;0.0;1.428
2023-01-01;"8248";CORPORATE DOLLAR ;F*BIC-280223;"97080000";K;CL   ;DPC;2023-02-28;1;N-1;2;1000000;PROM;5.1;;;1;360;RL;996;PROM;CL;0.0;0.0;0.058
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-010223;"97018000";"1";CL   ;DPC;2023-02-01;1;N-1;32;25000000;PROM;4.65;;;1;360;RL;25000;PROM;CL;0.0;0.0;1.453
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-030323;"97018000";"1";CL   ;DPC;2023-03-03;1;N-1;32;2031505556;PROM;5.3;;;1;360;RL;20226;PROM;CL;0.0;0.0;1.176
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-070323;"97018000";"1";CL   ;DPC;2023-03-07;1;N-1;32;10000000;PROM;5.1;;;1;360;RL;9952;PROM;CL;0.0;0.0;0.578
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-070323;"97018000";"1";CL   ;DPC;2023-03-07;1;N-1;32;20000000;PROM;5.1;;;1;360;RL;19904;PROM;CL;0.0;0.0;1.157
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-070323;"97018000";"1";CL   ;DPC;2023-03-07;1;N-1;32;1016341667;PROM;5.3;;;1;360;RL;10113;PROM;CL;0.0;0.0;0.588
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-080223;"97018000";"1";CL   ;DPC;2023-02-08;1;N-1;32;20000000;PROM;5.06;;;1;360;RL;19980;PROM;CL;0.0;0.0;1.161
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-090223;"97018000";"1";CL   ;DPC;2023-02-09;1;N-1;32;30000000;PROM;5.0;;;1;360;RL;29967;PROM;CL;0.0;0.0;1.742
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-090223;"97018000";"1";CL   ;DPC;2023-02-09;1;N-1;32;30000000;PROM;4.5;;;1;360;RL;29970;PROM;CL;0.0;0.0;1.742
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-090223;"97018000";"1";CL   ;DPC;2023-02-09;1;N-1;32;20000000;PROM;5.0;;;1;360;RL;19978;PROM;CL;0.0;0.0;1.161
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-090323;"97018000";"1";CL   ;DPC;2023-03-09;1;N-1;32;1016644444;PROM;5.35;;;1;360;RL;10112;PROM;CL;0.0;0.0;0.588
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-100223;"97018000";"1";CL   ;DPC;2023-02-10;1;N-1;32;30000000;PROM;5.0;;;1;360;RL;29963;PROM;CL;0.0;0.0;1.741
2023-01-01;"8248";CORPORATE DOLLAR ;F*BNS-100223;"97018000";"1";CL   ;DPC;2023-02-10;1;N-1;32;20000000;PROM;4.5;;;1;360;RL;19978;PROM;CL;0.0;0.0;1.161
2023-01-01;"8248";CORPORATE DOLLAR ;F*SEC-010223;"97053000";"2";CL   ;DPC;2023-02-01;1;N-1;35;18800000;PROM;4.0;;;1;360;RL;18800;PROM;CL;0.0;0.0;1.093
2023-01-01;"8248";CORPORATE DOLLAR ;F*SEC-180723;"97053000";"2";CL   ;DPC;2023-07-18;1;N-1;35;30840000;PROM;5.6;;;1;360;RL;30059;PROM;CL;0.0;0.0;1.747
2023-01-01;"8248";CORPORATE DOLLAR ;F*SEC-220523;"97053000";"2";CL   ;DPC;2023-05-22;1;N-1;35;9600000;PROM;5.5;;;1;360;RL;9441;PROM;CL;0.0;0.0;0.549
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-060223;"97030000";"7";CL   ;DPC;2023-02-06;1;N-1;21;41000000;PROM;5.0;;;1;360;RL;40972;PROM;CL;0.0;0.0;2.381
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-100223;"97030000";"7";CL   ;DPC;2023-02-10;1;N-1;21;50000000;PROM;4.9;;;1;360;RL;49939;PROM;CL;0.0;0.0;2.903
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-110923;"97030000";"7";CL   ;DPC;2023-09-11;1;N-1;21;255000;PROM;5.8;;;1;360;RL;246;PROM;CL;0.0;0.0;0.014
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-130223;"97030000";"7";CL   ;DPC;2023-02-13;1;N-1;21;15000000;PROM;5.3;;;1;360;RL;14974;PROM;CL;0.0;0.0;0.87
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-230223;"97030000";"7";CL   ;DPC;2023-02-23;1;N-1;21;25000000;PROM;5.0;;;1;360;RL;24924;PROM;CL;0.0;0.0;1.449
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-230223;"97030000";"7";CL   ;DPC;2023-02-23;1;N-1;21;23000000;PROM;5.0;;;1;360;RL;22930;PROM;CL;0.0;0.0;1.333
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-240223;"97030000";"7";CL   ;DPC;2023-02-24;1;N-1;21;25000000;PROM;5.0;;;1;360;RL;24920;PROM;CL;0.0;0.0;1.448
2023-01-01;"8248";CORPORATE DOLLAR ;F*EST-240223;"97030000";"7";CL   ;DPC;2023-02-24;1;N-1;21;19745000;PROM;5.0;;;1;360;RL;19682;PROM;CL;0.0;0.0;1.144
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-010623;"96509660";"4";CL   ;DPC;2023-06-01;1;N-1;73;2038755556;PROM;5.45;;;1;360;RL;20024;PROM;CL;0.0;0.0;1.164
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-030223;"96509660";"4";CL   ;DPC;2023-02-03;1;N-1;73;17052500;PROM;4.5;;;1;360;RL;17048;PROM;CL;0.0;0.0;0.991
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-080823;"96509660";"4";CL   ;DPC;2023-08-08;1;N-1;73;400000;PROM;5.6;;;1;360;RL;389;PROM;CL;0.0;0.0;0.023
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-080823;"96509660";"4";CL   ;DPC;2023-08-08;1;N-1;73;550000;PROM;5.67;;;1;360;RL;534;PROM;CL;0.0;0.0;0.031
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-080823;"96509660";"4";CL   ;DPC;2023-08-08;1;N-1;73;350000;PROM;5.85;;;1;360;RL;340;PROM;CL;0.0;0.0;0.02
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-090223;"96509660";"4";CL   ;DPC;2023-02-09;1;N-1;73;10050000;PROM;5.0;;;1;360;RL;10039;PROM;CL;0.0;0.0;0.583
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-100223;"96509660";"4";CL   ;DPC;2023-02-10;1;N-1;73;1507708333;PROM;5.0;;;1;360;RL;15058;PROM;CL;0.0;0.0;0.875
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-110523;"96509660";"4";CL   ;DPC;2023-05-11;1;N-1;73;1017477778;PROM;5.2;;;1;360;RL;10031;PROM;CL;0.0;0.0;0.583
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-200223;"96509660";"4";CL   ;DPC;2023-02-20;1;N-1;73;2008611111;PROM;5.0;;;1;360;RL;20033;PROM;CL;0.0;0.0;1.164
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-210223;"96509660";"4";CL   ;DPC;2023-02-21;1;N-1;73;10000000;PROM;4.95;;;1;360;RL;9973;PROM;CL;0.0;0.0;0.58
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-220223;"96509660";"4";CL   ;DPC;2023-02-22;1;N-1;73;2009166667;PROM;5.0;;;1;360;RL;20033;PROM;CL;0.0;0.0;1.164
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-220523;"96509660";"4";CL   ;DPC;2023-05-22;1;N-1;73;10184500;PROM;5.4;;;1;360;RL;10019;PROM;CL;0.0;0.0;0.582
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-230223;"96509660";"4";CL   ;DPC;2023-02-23;1;N-1;73;10000000;PROM;4.95;;;1;360;RL;9970;PROM;CL;0.0;0.0;0.579
2023-01-01;"8248";CORPORATE DOLLAR ;F*FAL-250523;"96509660";"4";CL   ;DPC;2023-05-25;1;N-1;73;10189000;PROM;5.4;;;1;360;RL;10019;PROM;CL;0.0;0.0;0.582
2023-01-01;"8248";CORPORATE DOLLAR ;F*HSB-090223;"97951000";"4";CL   ;DPC;2023-02-09;1;N-1;0;10000000;PROM;4.98;;;1;360;RL;9989;PROM;CL;0.0;0.001;0.581
2023-01-01;"8248";CORPORATE DOLLAR ;F*HSB-090223;"97951000";"4";CL   ;DPC;2023-02-09;1;N-1;0;10000000;PROM;5.0;;;1;360;RL;9989;PROM;CL;0.0;0.001;0.581
2023-01-01;"8248";CORPORATE DOLLAR ;F*HSB-160223;"97951000";"4";CL   ;DPC;2023-02-16;1;N-1;0;10000000;PROM;5.0;;;1;360;RL;9979;PROM;CL;0.0;0.001;0.58
2023-01-01;"8248";CORPORATE DOLLAR ;F*HSB-200323;"97951000";"4";CL   ;DPC;2023-03-20;1;N-1;0;20000000;PROM;5.18;;;1;360;RL;19866;PROM;CL;0.0;0.001;1.155
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-030223;"97023000";"9";CL   ;DPC;2023-02-03;1;N-1;76;25000000;PROM;5.1;;;1;360;RL;24993;PROM;CL;0.0;0.0;1.453
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-030423;"97023000";"9";CL   ;DPC;2023-04-03;1;N-1;76;25000000;PROM;5.6;;;1;360;RL;24765;PROM;CL;0.0;0.0;1.439
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-040423;"97023000";"9";CL   ;DPC;2023-04-04;1;N-1;76;23000000;PROM;5.6;;;1;360;RL;22780;PROM;CL;0.0;0.0;1.324
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-070223;"97023000";"9";CL   ;DPC;2023-02-07;1;N-1;76;25000000;PROM;4.95;;;1;360;RL;24979;PROM;CL;0.0;0.0;1.452
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-080223;"97023000";"9";CL   ;DPC;2023-02-08;1;N-1;76;25000000;PROM;4.95;;;1;360;RL;24976;PROM;CL;0.0;0.0;1.452
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-090323;"97023000";"9";CL   ;DPC;2023-03-09;1;N-1;76;23200000;PROM;5.05;;;1;360;RL;23083;PROM;CL;0.0;0.0;1.342
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-090323;"97023000";"9";CL   ;DPC;2023-03-09;1;N-1;76;1800000;PROM;5.0;;;1;360;RL;1791;PROM;CL;0.0;0.0;0.104
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-200223;"97023000";"9";CL   ;DPC;2023-02-20;1;N-1;76;30000000;PROM;5.0;;;1;360;RL;29921;PROM;CL;0.0;0.0;1.739
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-200423;"97023000";"9";CL   ;DPC;2023-04-20;1;N-1;76;30000000;PROM;5.4;;;1;360;RL;29653;PROM;CL;0.0;0.0;1.723
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-210423;"97023000";"9";CL   ;DPC;2023-04-21;1;N-1;76;30000000;PROM;5.4;;;1;360;RL;29649;PROM;CL;0.0;0.0;1.723
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-220523;"97023000";"9";CL   ;DPC;2023-05-22;1;N-1;76;25000000;PROM;5.4;;;1;360;RL;24594;PROM;CL;0.0;0.0;1.429
2023-01-01;"8248";CORPORATE DOLLAR ;F*ITA-221123;"97023000";"9";CL   ;DPC;2023-11-22;1;N-1;76;170000;PROM;5.7;;;1;360;RL;162;PROM;CL;0.0;0.0;0.009
2023-01-01;"8248";CORPORATE DOLLAR ;F*RPL-020223;"97947000";"2";CL   ;DPC;2023-02-02;1;N-1;33;500000;PROM;4.2;;;1;360;RL;500;PROM;CL;0.0;0.0;0.029
2023-01-01;"8257";DOLAR CASH;F*FAL-300523;"96509660";"4";CL   ;DPC;2023-05-30;1;N-1;73;1528839583;PROM;5.45;;;1;360;NL;15020;PROM;CL;0.0;0.0;2.002
2023-01-01;"8257";DOLAR CASH;BNPDBC020223;"97029000";"1";CL   ;PDBC;2023-02-02;1;NA;0;150000000;$$;0.92;;;1;30;NL;186;$$;CL;0.0;0.0;0.025
2023-01-01;"8257";DOLAR CASH;BNPDBC080223;"97029000";"1";CL   ;PDBC;2023-02-08;1;NA;0;100000000;$$;0.92;;;1;30;NL;124;$$;CL;0.0;0.0;0.017
2023-01-01;"8257";DOLAR CASH;F*EST-070223;"97030000";"7";CL   ;DPC;2023-02-07;1;N-1;21;2000000;PROM;5.0;;;1;360;NL;1998;PROM;CL;0.0;0.0;0.266
2023-01-01;"8257";DOLAR CASH;F*CNO-130623;"99500410";"0";CL   ;DPC;2023-06-13;1;N-1;16;12276000;PROM;6.0;;;1;360;NL;12012;PROM;CL;0.0;0.001;1.601
2023-01-01;"8257";DOLAR CASH;F*BTG-160623;"76362099";"9";CL   ;DPC;2023-06-16;1;N-1;44;8182000;PROM;5.85;;;1;360;NL;8006;PROM;CL;0.0;0.0;1.067
2023-01-01;"8257";DOLAR CASH;F*BNS-200323;"97018000";"1";CL   ;DPC;2023-03-20;1;N-1;32;1007438889;PROM;5.15;;;1;360;NL;10007;PROM;CL;0.0;0.0;1.334
2023-01-01;"8257";DOLAR CASH;F*CCB-130623;"59203500";"6";CL   ;DPC;2023-06-13;1;N-1;0;1021058333;PROM;5.7;;;1;360;NL;10002;PROM;CL;0.0;0.0;1.333
2023-01-01;"8257";DOLAR CASH;F*BNS-030323;"97018000";"1";CL   ;DPC;2023-03-03;1;N-1;32;12000000;PROM;4.9;;;1;360;NL;11951;PROM;CL;0.0;0.0;1.593
2023-01-01;"8257";DOLAR CASH;F*EST-060223;"97030000";"7";CL   ;DPC;2023-02-06;1;N-1;21;60000;PROM;4.16;;;1;360;NL;60;PROM;CL;0.0;0.0;0.008
2023-01-01;"8257";DOLAR CASH;F*BIC-070223;"97080000";K;CL   ;DPC;2023-02-07;1;N-1;2;1300000;PROM;4.6;;;1;360;NL;1299;PROM;CL;0.0;0.0;0.173
2023-01-01;"8257";DOLAR CASH;F*ITA-010223;"97023000";"9";CL   ;DPC;2023-02-01;1;N-1;76;2000000;PROM;4.5;;;1;360;NL;2000;PROM;CL;0.0;0.0;0.267
2023-01-01;"8257";DOLAR CASH;F*HSB-020223;"97951000";"4";CL   ;DPC;2023-02-02;1;N-1;0;1000000;PROM;4.5;;;1;360;NL;1000;PROM;CL;0.0;0.0;0.133
2023-01-01;"8257";DOLAR CASH;F*CCB-140623;"59203500";"6";CL   ;DPC;2023-06-14;1;N-1;0;12254600;PROM;5.7;;;1;360;NL;12002;PROM;CL;0.0;0.0;1.6
2023-01-01;"8257";DOLAR CASH;BCICI0223;"97006000";"6";CL   ;BBNEE;2023-02-11;1;A;13;200000;PROM;4.74;;;1;360;NC;204;PROM;US;0.0;0.0;0.027
2023-01-01;"8257";DOLAR CASH;F*CNO-090323;"99500410";"0";CL   ;DPC;2023-03-09;1;N-1;16;1015831111;PROM;5.48;;;1;360;NL;10103;PROM;CL;0.0;0.001;1.347
2023-01-01;"8257";DOLAR CASH;F*BNS-240323;"97018000";"1";CL   ;DPC;2023-03-24;1;N-1;32;15000000;PROM;5.4;;;1;360;NL;14886;PROM;CL;0.0;0.0;1.984
2023-01-01;"8257";DOLAR CASH;F*EST-270323;"97030000";"7";CL   ;DPC;2023-03-27;1;N-1;21;2035583333;PROM;5.25;;;1;360;NL;20197;PROM;CL;0.0;0.0;2.692
2023-01-01;"8257";DOLAR CASH;F*CNO-070323;"99500410";"0";CL   ;DPC;2023-03-07;1;N-1;16;1085693333;PROM;5.35;;;1;360;NL;10802;PROM;CL;0.0;0.001;1.44
2023-01-01;"8257";DOLAR CASH;F*CNO-290323;"99500410";"0";CL   ;DPC;2023-03-29;1;N-1;16;9161660;PROM;5.48;;;1;360;NL;9084;PROM;CL;0.0;0.001;1.211
2023-01-01;"8257";DOLAR CASH;F*BCI-010323;"97006000";"6";CL   ;DPC;2023-03-01;1;N-1;13;4800000;PROM;5.01;;;1;360;NL;4781;PROM;CL;0.0;0.0;0.637
2023-01-01;"8257";DOLAR CASH;F*EST-020323;"97030000";"7";CL   ;DPC;2023-03-02;1;N-1;21;24951250;PROM;4.82;;;1;360;NL;24855;PROM;CL;0.0;0.0;3.313
2023-01-01;"8257";DOLAR CASH;F*CNO-040423;"99500410";"0";CL   ;DPC;2023-04-04;1;N-1;16;18337020;PROM;5.48;;;1;360;NL;18166;PROM;CL;0.0;0.001;2.421
2023-01-01;"8257";DOLAR CASH;F*SEC-030423;"97053000";"2";CL   ;DPC;2023-04-03;1;N-1;35;826944444;PROM;5.0;;;1;360;NL;8200;PROM;CL;0.0;0.0;1.093
2023-01-01;"8257";DOLAR CASH;F*BCI-270223;"97006000";"6";CL   ;DPC;2023-02-27;1;N-1;13;10148000;PROM;5.05;;;1;360;NL;10111;PROM;CL;0.0;0.0;1.348
2023-01-01;"8257";DOLAR CASH;F*BTG-050423;"76362099";"9";CL   ;DPC;2023-04-05;1;N-1;44;4700000;PROM;5.15;;;1;360;NL;4658;PROM;CL;0.0;0.0;0.621
2023-01-01;"8257";DOLAR CASH;F*FAL-050423;"96509660";"4";CL   ;DPC;2023-04-05;1;N-1;73;10900000;PROM;5.15;;;1;360;NL;10803;PROM;CL;0.0;0.0;1.44
2023-01-01;"8257";DOLAR CASH;F*BCI-280223;"97006000";"6";CL   ;DPC;2023-02-28;1;N-1;13;8000000;PROM;5.05;;;1;360;NL;7970;PROM;CL;0.0;0.0;1.062
2023-01-01;"8257";DOLAR CASH;F*BCI-070323;"97006000";"6";CL   ;DPC;2023-03-07;1;N-1;13;15000000;PROM;5.15;;;1;360;NL;14927;PROM;CL;0.0;0.0;1.99
2023-01-01;"8257";DOLAR CASH;F*BCI-060323;"97006000";"6";CL   ;DPC;2023-03-06;1;N-1;13;15000000;PROM;5.15;;;1;360;NL;14930;PROM;CL;0.0;0.0;1.99
2023-01-01;"8257";DOLAR CASH;F*HSB-070323;"97951000";"4";CL   ;DPC;2023-03-07;1;N-1;0;10125000;PROM;5.0;;;1;360;NL;10077;PROM;CL;0.0;0.001;1.343
2023-01-01;"8257";DOLAR CASH;F*BCI-170423;"97006000";"6";CL   ;DPC;2023-04-17;1;N-1;13;20000000;PROM;5.38;;;1;360;NL;19778;PROM;CL;0.0;0.0;2.636
2023-01-01;"8257";DOLAR CASH;F*BNS-150323;"97018000";"1";CL   ;DPC;2023-03-15;1;N-1;32;8000000;PROM;4.9;;;1;360;NL;7955;PROM;CL;0.0;0.0;1.06
2023-01-01;"8257";DOLAR CASH;F*BNS-100323;"97018000";"1";CL   ;DPC;2023-03-10;1;N-1;32;10000000;PROM;4.9;;;1;360;NL;9950;PROM;CL;0.0;0.0;1.326
2023-01-01;"8257";DOLAR CASH;F*BCI-060423;"97006000";"6";CL   ;DPC;2023-04-06;1;N-1;13;15000000;PROM;5.35;;;1;360;NL;14859;PROM;CL;0.0;0.0;1.981
